order_date,sales_region_code,item_code,first_cate_code,second_cate_code,sales_chan_name,item_price,ord_qty,is_holiday,season,period,on_sale,year
2017-11-8,103,21703,305,412,offline,444,29,0,Winter,begin,0,2017
2017-11-8,103,22046,305,412,offline,1306,18,0,Winter,begin,0,2017
2017-11-8,103,20151,305,412,offline,611,46,0,Winter,begin,0,2017
2017-11-8,103,20305,305,412,offline,731,15,0,Winter,begin,0,2017
2017-11-8,102,21521,306,407,offline,885,2,0,Winter,begin,0,2017
2017-11-8,103,20739,305,412,offline,1028,11,0,Winter,begin,0,2017
2017-11-8,103,20089,307,403,offline,855,58,0,Winter,begin,0,2017
2017-11-8,103,21185,307,403,offline,962,32,0,Winter,begin,0,2017
2017-11-8,103,20704,307,403,offline,503,16,0,Winter,begin,0,2017
2017-11-8,103,21809,307,403,offline,505,307,0,Winter,begin,0,2017
2017-11-8,103,21168,308,404,offline,2866,12,0,Winter,begin,0,2017
2017-11-8,103,20753,308,404,offline,1382,22,0,Winter,begin,0,2017
2017-11-8,102,20996,306,407,offline,497,2,0,Winter,begin,0,2017
2017-11-8,102,20996,306,407,offline,496,2,0,Winter,begin,0,2017
2017-11-8,103,20617,307,403,offline,384,54,0,Winter,begin,0,2017
2017-11-8,102,21390,306,407,offline,987,9,0,Winter,begin,0,2017
2017-11-8,105,20820,306,407,online,835,882,0,Winter,begin,0,2017
2017-11-8,102,20501,306,407,offline,782,7,0,Winter,begin,0,2017
2017-11-8,105,21147,306,407,online,1264,514,0,Winter,begin,0,2017
2017-11-8,105,20497,306,407,online,1191,132,0,Winter,begin,0,2017
2017-11-8,105,21735,306,407,online,1223,57,0,Winter,begin,0,2017
2017-11-8,105,21573,306,407,online,1054,272,0,Winter,begin,0,2017
2017-11-8,105,21663,306,407,online,966,100,0,Winter,begin,0,2017
2017-11-8,105,21359,306,407,online,979,92,0,Winter,begin,0,2017
2017-11-8,105,21103,306,407,online,847,84,0,Winter,begin,0,2017
2017-11-8,105,21946,306,407,online,1445,94,0,Winter,begin,0,2017
2017-11-8,105,20633,306,407,online,1417,108,0,Winter,begin,0,2017
2017-11-8,105,20229,306,407,online,1609,49,0,Winter,begin,0,2017
2017-11-8,105,20093,306,407,online,810,325,0,Winter,begin,0,2017
2017-11-8,105,21619,306,402,online,338,549,0,Winter,begin,0,2017
2017-11-8,105,20248,306,402,online,391,297,0,Winter,begin,0,2017
2017-11-8,105,20024,306,402,online,436,408,0,Winter,begin,0,2017
2017-11-8,105,21391,302,408,online,1260,27,0,Winter,begin,0,2017
2017-11-8,105,21631,302,408,online,1688,68,0,Winter,begin,0,2017
2017-11-8,102,20443,303,410,offline,1582,13,0,Winter,begin,0,2017
2017-11-8,105,20624,302,408,online,1432,40,0,Winter,begin,0,2017
2017-11-8,105,20945,306,407,online,1518,150,0,Winter,begin,0,2017
2017-11-8,102,21814,306,407,offline,745,4,0,Winter,begin,0,2017
2017-11-8,105,21026,306,407,online,847,208,0,Winter,begin,0,2017
2017-11-8,105,21881,306,407,online,672,283,0,Winter,begin,0,2017
2017-11-8,102,20766,306,407,offline,888,5,0,Winter,begin,0,2017
2017-11-8,102,21974,306,407,offline,1125,8,0,Winter,begin,0,2017
2017-11-8,102,20328,306,407,offline,890,6,0,Winter,begin,0,2017
2017-11-8,102,21027,302,408,offline,963,10,0,Winter,begin,0,2017
2017-11-8,102,22056,302,408,offline,973,10,0,Winter,begin,0,2017
2017-11-8,102,20459,305,412,offline,1808,6,0,Winter,begin,0,2017
2017-11-8,102,21809,307,403,offline,511,57,0,Winter,begin,0,2017
2017-11-8,102,20414,308,404,offline,1466,407,0,Winter,begin,0,2017
2017-11-8,105,21053,306,407,online,772,291,0,Winter,begin,0,2017
2017-11-8,102,20555,308,404,offline,909,44,0,Winter,begin,0,2017
2017-11-8,102,21986,301,405,offline,388,28,0,Winter,begin,0,2017
2017-11-8,105,21373,306,407,online,1156,306,0,Winter,begin,0,2017
2017-11-8,105,20900,306,407,online,903,652,0,Winter,begin,0,2017
2017-11-8,105,21656,306,407,online,681,476,0,Winter,begin,0,2017
2017-11-8,105,20265,306,407,online,595,968,0,Winter,begin,0,2017
2017-11-8,105,20413,306,407,online,969,2025,0,Winter,begin,0,2017
2017-11-8,105,21913,306,407,online,1361,109,0,Winter,begin,0,2017
2017-11-8,105,20139,306,407,online,606,127,0,Winter,begin,0,2017
2017-11-8,102,21314,308,404,offline,758,6,0,Winter,begin,0,2017
2017-11-8,102,21086,303,410,offline,545,6,0,Winter,begin,0,2017
2017-11-8,101,22035,305,412,offline,2236,10,0,Winter,begin,0,2017
2017-11-8,102,20118,305,412,offline,3109,9,0,Winter,begin,0,2017
2017-11-8,101,20230,306,407,offline,1010,9,0,Winter,begin,0,2017
2017-11-8,101,21780,306,407,offline,3502,2,0,Winter,begin,0,2017
2017-11-8,101,21284,306,407,offline,1314,8,0,Winter,begin,0,2017
2017-11-8,101,21390,306,407,offline,1213,3,0,Winter,begin,0,2017
2017-11-8,101,20700,306,407,offline,1175,14,0,Winter,begin,0,2017
2017-11-8,101,21521,306,407,offline,1103,10,0,Winter,begin,0,2017
2017-11-8,101,20969,306,407,offline,1715,9,0,Winter,begin,0,2017
2017-11-8,101,21712,306,407,offline,1863,15,0,Winter,begin,0,2017
2017-11-8,101,21883,306,407,offline,657,32,0,Winter,begin,0,2017
2017-11-8,101,21394,306,407,offline,725,16,0,Winter,begin,0,2017
2017-11-8,101,21814,306,407,offline,944,11,0,Winter,begin,0,2017
2017-11-8,101,20501,306,407,offline,1016,15,0,Winter,begin,0,2017
2017-11-8,101,20766,306,407,offline,1229,7,0,Winter,begin,0,2017
2017-11-8,101,21974,306,407,offline,1495,13,0,Winter,begin,0,2017
2017-11-8,101,21619,306,402,offline,356,16,0,Winter,begin,0,2017
2017-11-8,101,21819,306,402,offline,368.5,8,0,Winter,begin,0,2017
2017-11-8,101,20992,303,411,offline,2914,8,0,Winter,begin,0,2017
2017-11-8,101,21314,308,404,offline,763,1371,0,Winter,begin,0,2017
2017-11-8,101,20753,308,404,offline,1387,98,0,Winter,begin,0,2017
2017-11-8,101,20014,307,403,offline,359,32,0,Winter,begin,0,2017
2017-11-8,101,20788,307,403,offline,585,23,0,Winter,begin,0,2017
2017-11-8,105,21465,302,408,online,1276,287,0,Winter,begin,0,2017
2017-11-8,101,21883,306,407,offline,663,25,0,Winter,begin,0,2017
2017-11-8,101,21394,306,407,offline,734,31,0,Winter,begin,0,2017
2017-11-8,101,21814,306,407,offline,749,23,0,Winter,begin,0,2017
2017-11-8,101,21974,306,407,offline,1113,16,0,Winter,begin,0,2017
2017-11-8,101,20976,306,407,offline,1213,7,0,Winter,begin,0,2017
2017-11-8,101,20587,306,407,offline,952,8,0,Winter,begin,0,2017
2017-11-8,101,21619,306,402,offline,328,20,0,Winter,begin,0,2017
2017-11-8,101,20014,307,403,offline,359,327,0,Winter,begin,0,2017
2017-11-8,101,20389,302,408,offline,1197,4,0,Winter,begin,0,2017
2017-11-8,101,20739,305,412,offline,1052,11,0,Winter,begin,0,2017
2017-11-8,101,20424,306,407,offline,1369,10,0,Winter,begin,0,2017
2017-11-8,101,20720,303,401,offline,1069,18,0,Winter,begin,0,2017
2017-11-8,101,20786,303,401,offline,2245,41,0,Winter,begin,0,2017
2017-11-8,101,21002,306,407,offline,1542,9,0,Winter,begin,0,2017
2017-11-8,101,20172,306,407,offline,1038,23,0,Winter,begin,0,2017
2017-11-8,101,21331,306,407,offline,1210,6,0,Winter,begin,0,2017
2017-11-8,101,20410,307,403,offline,586,23,0,Winter,begin,0,2017
2017-11-8,101,21681,302,408,offline,1282,10,0,Winter,begin,0,2017
2017-11-8,101,21780,306,407,offline,2322,13,0,Winter,begin,0,2017
2017-11-8,101,21974,306,407,offline,1094,191,0,Winter,begin,0,2017
2017-11-8,101,20587,306,407,offline,926,105,0,Winter,begin,0,2017
2017-11-8,102,20523,308,404,offline,777,109,0,Winter,begin,0,2017
2017-11-8,102,20649,308,404,offline,2556,7,0,Winter,begin,0,2017
2017-11-8,102,20693,308,404,offline,590,405,0,Winter,begin,0,2017
2017-11-8,103,20523,308,404,offline,773,103,0,Winter,begin,0,2017
2017-11-8,103,21003,306,407,offline,667,10,0,Winter,begin,0,2017
2017-11-8,103,21619,306,402,offline,318,202,0,Winter,begin,0,2017
2017-11-8,103,21809,307,403,offline,508,747,0,Winter,begin,0,2017
2017-11-8,102,20323,305,412,offline,109,49,0,Winter,begin,0,2017
2017-11-8,102,21238,308,404,offline,1457,208,0,Winter,begin,0,2017
2017-11-8,102,20483,305,412,offline,363,85,0,Winter,begin,0,2017
2017-11-8,102,20189,305,412,offline,286,23,0,Winter,begin,0,2017
2017-11-8,102,21703,305,412,offline,468,38,0,Winter,begin,0,2017
2017-11-8,102,21379,305,412,offline,1153,12,0,Winter,begin,0,2017
2017-11-8,102,22046,305,412,offline,1366,18,0,Winter,begin,0,2017
2017-11-8,102,20151,305,412,offline,635,11,0,Winter,begin,0,2017
2017-11-8,102,20305,305,412,offline,778,20,0,Winter,begin,0,2017
2017-11-8,102,20433,305,412,offline,2055,11,0,Winter,begin,0,2017
2017-11-8,102,20459,305,412,offline,1854,15,0,Winter,begin,0,2017
2017-11-8,102,20662,305,412,offline,252,37,0,Winter,begin,0,2017
2017-11-8,102,21166,305,412,offline,2848,7,0,Winter,begin,0,2017
2017-11-8,102,20414,308,404,offline,1452,57,0,Winter,begin,0,2017
2017-11-8,102,20704,307,403,offline,511,18,0,Winter,begin,0,2017
2017-11-8,101,21809,307,403,offline,506,32,0,Winter,begin,0,2017
2017-11-8,101,20414,308,404,offline,1461,207,0,Winter,begin,0,2017
2017-11-8,102,20973,306,407,offline,589,102,0,Winter,begin,0,2017
2017-11-8,102,21394,306,407,offline,715,34,0,Winter,begin,0,2017
2017-11-8,102,21027,302,408,offline,935,57,0,Winter,begin,0,2017
2017-11-8,102,21050,302,408,offline,1384,26,0,Winter,begin,0,2017
2017-11-8,102,20109,302,408,offline,793,135,0,Winter,begin,0,2017
2017-11-8,102,20090,302,408,offline,760,104,0,Winter,begin,0,2017
2017-11-8,102,21809,307,403,offline,516,97,0,Winter,begin,0,2017
2017-11-8,102,21165,302,408,offline,649,12,0,Winter,begin,0,2017
2017-11-8,102,20274,302,408,offline,1260,52,0,Winter,begin,0,2017
2017-11-8,102,21540,302,408,offline,1158,31,0,Winter,begin,0,2017
2017-11-8,102,20587,306,407,offline,937,51,0,Winter,begin,0,2017
2017-11-8,102,20274,302,408,offline,1263,3,0,Winter,begin,0,2017
2017-11-8,102,20693,308,404,offline,583,788,0,Winter,begin,0,2017
2017-11-8,102,20316,301,405,offline,1212,108,0,Winter,begin,0,2017
2017-11-8,102,20224,307,403,offline,653,102,0,Winter,begin,0,2017
2017-11-8,102,21779,307,403,offline,658,46,0,Winter,begin,0,2017
2017-11-8,102,20587,306,407,offline,935,51,0,Winter,begin,0,2017
2017-11-8,105,21716,307,403,online,852,7,0,Winter,begin,0,2017
2017-11-8,105,21031,308,404,online,1383,5,0,Winter,begin,0,2017
2017-11-8,105,20006,307,403,online,758,29,0,Winter,begin,0,2017
2017-11-8,101,21969,303,410,offline,251,6,0,Winter,begin,0,2017
2017-11-8,101,20940,303,410,offline,8463,2,0,Winter,begin,0,2017
2017-11-8,101,21909,303,401,offline,2743,78,0,Winter,begin,0,2017
2017-11-8,101,20267,303,401,offline,2273,55,0,Winter,begin,0,2017
2017-11-8,105,20002,303,406,offline,1962,5,0,Winter,begin,0,2017
2017-11-8,105,20527,303,406,offline,1753,35,0,Winter,begin,0,2017
2017-11-8,105,20443,303,410,offline,1509,9,0,Winter,begin,0,2017
2017-11-8,105,20567,303,406,offline,4704,10,0,Winter,begin,0,2017
2017-11-8,105,20055,304,409,offline,1566,27,0,Winter,begin,0,2017
2017-11-8,105,20915,304,409,offline,2488,7,0,Winter,begin,0,2017
2017-11-8,105,21296,304,409,offline,1205,3,0,Winter,begin,0,2017
2017-11-8,105,22040,304,409,offline,1335,14,0,Winter,begin,0,2017
2017-11-8,105,21049,304,409,offline,1331,258,0,Winter,begin,0,2017
2017-11-8,105,20803,304,409,offline,1594,33,0,Winter,begin,0,2017
2017-11-8,105,20343,304,409,offline,908,39,0,Winter,begin,0,2017
2017-11-8,105,20175,304,409,offline,1031,405,0,Winter,begin,0,2017
2017-11-8,105,21532,304,409,offline,1882,14,0,Winter,begin,0,2017
2017-11-8,101,20942,305,412,offline,557,296,0,Winter,begin,0,2017
2017-11-8,101,20118,305,412,offline,2951,26,0,Winter,begin,0,2017
2017-11-8,101,22035,305,412,offline,2210,25,0,Winter,begin,0,2017
2017-11-8,101,20433,305,412,offline,1959,85,0,Winter,begin,0,2017
2017-11-8,105,20648,305,412,online,231,9,0,Winter,begin,0,2017
2017-11-8,105,20213,305,412,online,1114,9,0,Winter,begin,0,2017
2017-11-8,105,20678,303,401,online,1224,102,0,Winter,begin,0,2017
2017-11-8,105,21994,303,401,online,1579,253,0,Winter,begin,0,2017
2017-11-8,105,20267,303,401,online,2229,63,0,Winter,begin,0,2017
2017-11-8,103,21373,306,407,online,1044,20,0,Winter,begin,0,2017
2017-11-8,103,21913,306,407,online,1172,29,0,Winter,begin,0,2017
2017-11-8,103,20139,306,407,online,581,21,0,Winter,begin,0,2017
2017-11-8,105,20251,303,406,offline,1618,9,0,Winter,begin,0,2017
2017-11-8,103,21881,306,407,online,619,61,0,Winter,begin,0,2017
2017-11-8,103,21253,306,407,online,729,54,0,Winter,begin,0,2017
2017-11-8,103,20820,306,407,online,762,28,0,Winter,begin,0,2017
2017-11-8,102,20654,307,403,offline,865,8,0,Winter,begin,0,2017
2017-11-8,102,20414,308,404,offline,1469,136,0,Winter,begin,0,2017
2017-11-8,102,21168,308,404,offline,2865,7,0,Winter,begin,0,2017
2017-11-8,102,22067,305,412,offline,1117,155,0,Winter,begin,0,2017
2017-11-8,102,21909,303,401,offline,2736,29,0,Winter,begin,0,2017
2017-11-8,102,21808,303,410,offline,12501,7,0,Winter,begin,0,2017
2017-11-8,103,21103,306,407,online,766,53,0,Winter,begin,0,2017
2017-11-8,105,20443,303,410,offline,1510,7,0,Winter,begin,0,2017
2017-11-8,105,20461,303,406,offline,1762,5,0,Winter,begin,0,2017
2017-11-8,105,21552,303,406,offline,1354,8,0,Winter,begin,0,2017
2017-11-8,105,20868,308,404,online,2219,3,0,Winter,begin,0,2017
2017-11-8,105,20939,308,404,online,2061,6,0,Winter,begin,0,2017
2017-11-8,105,20911,301,405,online,1102,9,0,Winter,begin,0,2017
2017-11-8,105,20085,301,405,online,902,6,0,Winter,begin,0,2017
2017-11-8,105,20003,301,405,online,789,15,0,Winter,begin,0,2017
2017-11-8,105,20452,301,405,online,1365,8,0,Winter,begin,0,2017
2017-11-8,105,20814,301,405,online,542,9,0,Winter,begin,0,2017
2017-11-8,105,21061,308,404,online,837,169,0,Winter,begin,0,2017
2017-11-8,105,20937,308,404,online,1811,7,0,Winter,begin,0,2017
2017-11-8,105,20768,308,404,online,1261,609,0,Winter,begin,0,2017
2017-11-8,105,21524,307,403,online,418,4,0,Winter,begin,0,2017
2017-11-8,105,21081,307,403,online,429,4,0,Winter,begin,0,2017
2017-11-8,105,21061,308,404,online,832,15,0,Winter,begin,0,2017
2017-11-8,105,21157,308,404,online,1112,9,0,Winter,begin,0,2017
2017-11-8,105,21446,308,404,online,1568,45,0,Winter,begin,0,2017
2017-11-8,105,20768,308,404,online,1262,84,0,Winter,begin,0,2017
2017-11-8,105,20416,301,405,online,767,27,0,Winter,begin,0,2017
2017-11-8,105,20085,301,405,online,907,126,0,Winter,begin,0,2017
2017-11-8,105,20416,301,405,online,757,266,0,Winter,begin,0,2017
2017-11-8,105,21962,303,401,online,1004,52,0,Winter,begin,0,2017
2017-11-8,105,20768,308,404,online,1267,3,0,Winter,begin,0,2017
2017-11-8,105,21446,308,404,online,1556,14,0,Winter,begin,0,2017
2017-11-8,103,20414,308,404,offline,1452,109,0,Winter,begin,0,2017
2017-11-8,103,20003,301,405,offline,784,103,0,Winter,begin,0,2017
2017-11-8,103,20414,308,404,offline,1458,15,0,Winter,begin,0,2017
2017-11-8,103,20224,307,403,offline,653,789,0,Winter,begin,0,2017
2017-11-8,103,21185,307,403,offline,960,82,0,Winter,begin,0,2017
2017-11-8,103,20704,307,403,offline,502,882,0,Winter,begin,0,2017
2017-11-8,103,21809,307,403,offline,502,2500,0,Winter,begin,0,2017
2017-11-8,103,20414,308,404,offline,1459,797,0,Winter,begin,0,2017
2017-11-8,105,21061,308,404,online,822,9,0,Winter,begin,0,2017
2017-11-8,103,21314,308,404,offline,773,722,0,Winter,begin,0,2017
2017-11-8,105,20814,301,405,online,536,275,0,Winter,begin,0,2017
2017-11-8,105,21731,301,405,online,456,417,0,Winter,begin,0,2017
2017-11-8,105,20006,307,403,online,557,6,0,Winter,begin,0,2017
2017-11-8,105,20862,307,403,online,560,10,0,Winter,begin,0,2017
2017-11-8,105,21081,307,403,online,410,2,0,Winter,begin,0,2017
2017-11-8,105,21124,307,403,online,957,2,0,Winter,begin,0,2017
2017-11-8,105,21977,307,403,online,769,6,0,Winter,begin,0,2017
2017-11-8,105,20480,307,403,online,782,10,0,Winter,begin,0,2017
2017-11-8,105,20023,307,403,online,1006,8,0,Winter,begin,0,2017
2017-11-8,105,20086,303,401,online,260,1006,0,Winter,begin,0,2017
2017-11-8,105,21255,306,407,online,972,55,0,Winter,begin,0,2017
2017-11-8,105,20900,306,407,online,821,996,0,Winter,begin,0,2017
2017-11-8,105,21973,308,404,online,2753,17,0,Winter,begin,0,2017
2017-11-8,105,21651,308,404,online,950,24,0,Winter,begin,0,2017
2017-11-8,105,21016,308,404,online,1135,27,0,Winter,begin,0,2017
2017-11-8,105,20044,308,404,online,2456,18,0,Winter,begin,0,2017
2017-11-8,105,20929,308,404,online,2719,29,0,Winter,begin,0,2017
2017-11-8,105,21157,308,404,online,1320,30,0,Winter,begin,0,2017
2017-11-8,105,22005,308,404,online,2380,14,0,Winter,begin,0,2017
2017-11-8,105,21835,308,404,online,2465,23,0,Winter,begin,0,2017
2017-11-8,105,20861,308,404,online,1180,7,0,Winter,begin,0,2017
2017-11-8,105,21836,301,405,online,533,7,0,Winter,begin,0,2017
2017-11-8,105,20911,301,405,online,1376,14,0,Winter,begin,0,2017
2017-11-8,105,20085,301,405,online,1052,54,0,Winter,begin,0,2017
2017-11-8,105,20003,301,405,online,945,49,0,Winter,begin,0,2017
2017-11-8,105,20452,301,405,online,1678,26,0,Winter,begin,0,2017
2017-11-8,105,20814,301,405,online,656,17,0,Winter,begin,0,2017
2017-11-8,105,21986,301,405,online,422,85,0,Winter,begin,0,2017
2017-11-8,105,20944,301,405,online,689,46,0,Winter,begin,0,2017
2017-11-8,105,21731,301,405,online,502,47,0,Winter,begin,0,2017
2017-11-8,105,21801,301,405,online,873,20,0,Winter,begin,0,2017
2017-11-8,105,21878,305,412,online,300.5,9,0,Winter,begin,0,2017
2017-11-8,105,20074,308,404,online,1896,18,0,Winter,begin,0,2017
2017-11-8,105,20865,308,404,online,1543,25,0,Winter,begin,0,2017
2017-11-8,105,20862,307,403,online,763,71,0,Winter,begin,0,2017
2017-11-8,105,20038,307,403,online,696,12,0,Winter,begin,0,2017
2017-11-8,105,21183,307,403,online,521,63,0,Winter,begin,0,2017
2017-11-8,105,22021,307,403,online,526,37,0,Winter,begin,0,2017
2017-11-8,105,20830,307,403,online,698,9,0,Winter,begin,0,2017
2017-11-8,105,21636,307,403,online,452,30,0,Winter,begin,0,2017
2017-11-8,105,21326,307,403,online,447,18,0,Winter,begin,0,2017
2017-11-8,105,21524,307,403,online,452,22,0,Winter,begin,0,2017
2017-11-8,105,20169,308,404,online,1212,29,0,Winter,begin,0,2017
2017-11-8,105,21081,307,403,online,457,40,0,Winter,begin,0,2017
2017-11-8,105,20476,307,403,online,1157,81,0,Winter,begin,0,2017
2017-11-8,105,21124,307,403,online,1165,15,0,Winter,begin,0,2017
2017-11-8,105,20480,307,403,online,956,10,0,Winter,begin,0,2017
2017-11-8,105,20512,308,404,online,1659,99,0,Winter,begin,0,2017
2017-11-8,105,20877,308,404,online,669,152,0,Winter,begin,0,2017
2017-11-8,105,20763,308,404,online,1303,49,0,Winter,begin,0,2017
2017-11-8,105,21446,308,404,online,1982,44,0,Winter,begin,0,2017
2017-11-8,105,21061,308,404,online,1056,131,0,Winter,begin,0,2017
2017-11-8,105,20491,307,403,online,429,5,0,Winter,begin,0,2017
2017-11-8,101,21284,306,407,offline,1002,17,0,Winter,begin,0,2017
2017-11-8,105,21587,305,412,online,702,5,0,Winter,begin,0,2017
2017-11-8,105,20653,305,412,online,308.3,23,0,Winter,begin,0,2017
2017-11-8,105,21253,306,407,online,712,8,0,Winter,begin,0,2017
2017-11-8,105,20900,306,407,online,824,17,0,Winter,begin,0,2017
2017-11-8,105,20413,306,407,online,898,9,0,Winter,begin,0,2017
2017-11-8,105,21562,306,407,online,596,8,0,Winter,begin,0,2017
2017-11-8,105,21103,306,407,online,768,10,0,Winter,begin,0,2017
2017-11-8,105,21103,306,407,online,767,5,0,Winter,begin,0,2017
2017-11-8,105,21253,306,407,online,681,10,0,Winter,begin,0,2017
2017-11-8,105,21212,306,407,online,782,8,0,Winter,begin,0,2017
2017-11-8,105,21255,306,407,online,951,10,0,Winter,begin,0,2017
2017-11-8,105,20123,306,407,online,1085,12,0,Winter,begin,0,2017
2017-11-8,105,21715,302,408,online,917,9,0,Winter,begin,0,2017
2017-11-8,105,20648,305,412,online,223,6,0,Winter,begin,0,2017
2017-11-8,105,20086,303,401,online,254,206,0,Winter,begin,0,2017
2017-11-8,105,20545,305,412,online,111,201,0,Winter,begin,0,2017
2017-11-8,105,20206,305,412,online,670,59,0,Winter,begin,0,2017
2017-11-8,105,21917,305,412,online,459,25,0,Winter,begin,0,2017
2017-11-8,105,20445,303,401,online,482,50,0,Winter,begin,0,2017
2017-11-8,105,21962,303,401,online,981,26,0,Winter,begin,0,2017
2017-11-8,105,20582,302,408,online,934,2,0,Winter,begin,0,2017
2017-11-8,105,21598,305,412,online,538,8,0,Winter,begin,0,2017
2017-11-8,105,20747,302,408,online,1268,83,0,Winter,begin,0,2017
2017-11-8,105,21573,306,407,online,947,55,0,Winter,begin,0,2017
2017-11-8,105,20352,305,412,online,517,1,0,Winter,begin,0,2017
2017-11-8,105,20743,305,412,online,405.3,7,0,Winter,begin,0,2017
2017-11-8,105,21229,305,412,online,315.3,26,0,Winter,begin,0,2017
2017-11-8,105,20206,305,412,online,898,14,0,Winter,begin,0,2017
2017-11-8,105,20313,305,412,online,1065,9,0,Winter,begin,0,2017
2017-11-8,105,21917,305,412,online,706,1,0,Winter,begin,0,2017
2017-11-8,105,21118,305,412,online,633,3,0,Winter,begin,0,2017
2017-11-8,105,20213,305,412,online,1509.1,6,0,Winter,begin,0,2017
2017-11-8,105,21984,306,407,online,942,101,0,Winter,begin,0,2017
2017-11-8,105,20119,305,412,online,885.1,3,0,Winter,begin,0,2017
2017-11-8,105,20086,303,401,online,592,33,0,Winter,begin,0,2017
2017-11-8,105,21821,303,401,online,2414,101,0,Winter,begin,0,2017
2017-11-8,105,21909,303,401,online,5600,19,0,Winter,begin,0,2017
2017-11-8,105,21428,303,401,online,2232,44,0,Winter,begin,0,2017
2017-11-8,105,20103,303,401,online,3203,121,0,Winter,begin,0,2017
2017-11-8,105,20413,306,407,online,903,1551,0,Winter,begin,0,2017
2017-11-8,105,20712,306,407,online,849,77,0,Winter,begin,0,2017
2017-11-8,105,20831,306,407,online,813,1503,0,Winter,begin,0,2017
2017-11-8,105,21583,305,412,online,1510.1,6,0,Winter,begin,0,2017
2017-11-8,101,21271,306,407,offline,535,3,0,Winter,begin,0,2017
2017-11-8,102,21801,301,405,offline,752,52,0,Winter,begin,0,2017
2017-11-8,101,21002,306,407,offline,1533,5,0,Winter,begin,0,2017
2017-11-8,105,20847,302,408,offline,592,59,0,Winter,begin,0,2017
2017-11-8,105,21317,302,408,offline,784,3,0,Winter,begin,0,2017
2017-11-8,105,21388,302,408,offline,813,12,0,Winter,begin,0,2017
2017-11-8,105,20314,302,408,offline,912,9,0,Winter,begin,0,2017
2017-11-8,103,21261,306,407,offline,3722,6,0,Winter,begin,0,2017
2017-11-8,103,22038,306,407,offline,918,7,0,Winter,begin,0,2017
2017-11-8,103,20424,306,407,offline,1331,6,0,Winter,begin,0,2017
2017-11-8,103,21044,302,408,offline,1106,158,0,Winter,begin,0,2017
2017-11-8,103,20193,302,408,offline,3456,23,0,Winter,begin,0,2017
2017-11-8,103,20422,302,408,offline,2457,13,0,Winter,begin,0,2017
2017-11-8,103,20973,306,407,offline,572,5,0,Winter,begin,0,2017
2017-11-8,103,21974,306,407,offline,1096,206,0,Winter,begin,0,2017
2017-11-8,103,20932,303,401,offline,993,208,0,Winter,begin,0,2017
2017-11-8,103,20368,306,407,offline,626,100,0,Winter,begin,0,2017
2017-11-8,103,20501,306,407,offline,758,677,0,Winter,begin,0,2017
2017-11-8,103,21472,306,407,offline,887,188,0,Winter,begin,0,2017
2017-11-8,103,20424,306,407,offline,1330,18,0,Winter,begin,0,2017
2017-11-8,105,21193,302,408,offline,581,22,0,Winter,begin,0,2017
2017-11-8,105,21287,302,408,offline,550,18,0,Winter,begin,0,2017
2017-11-8,105,22033,302,408,offline,568,59,0,Winter,begin,0,2017
2017-11-8,105,21307,302,408,offline,631,24,0,Winter,begin,0,2017
2017-11-8,103,20224,307,403,offline,648,404,0,Winter,begin,0,2017
2017-11-8,103,20795,307,403,offline,370,122,0,Winter,begin,0,2017
2017-11-8,103,20704,307,403,offline,519,101,0,Winter,begin,0,2017
2017-11-8,103,21809,307,403,offline,516,144,0,Winter,begin,0,2017
